Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mozambique,MOZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13360.32394,,,,,11915.36598,,,,,10617.98133,,,,,9340.195723,,,,,8228.174582,,,,,7844.303327,,,,,7264.956739,,,,,6116.904349,,,,,5345.29799,,,,,4627.81053,,,,,4034.16402,,3815.695733,,,,,,
Mauritania,MRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,443.6134087,,,,,381.9184528,,,,,328.556667,,,,,283.4587638,,,,,244.8501884,,,,,212.7927829,,,,,186.6851485,,,,,164.368048,,,,,143.9833498,,,,,124.901757,,,,,107.9169493,,101.7579707,,,,,,
Mauritius,MUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3928.041591,,,,,3509.300092,,,,,3228.672395,,,,,2985.742024,,,,,2771.729767,,,,,2655.195245,,,,,2536.790844,,,,,2395.748787,,,,,2283.705829,,,,,2219.210571,,,,,2190.492419,,2181.716093,,,,,,
Malawi,MWI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4204.172759,,,,,3709.959333,,,,,3254.984472,,,,,2822.688469,,,,,2458.123191,,,,,1982.521871,,,,,1666.327172,,,,,1572.347569,,,,,1377.878006,,,,,1209.731276,,,,,1048.3239,,990.8198758,,,,,,
Malaysia,MYS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,66725.40036,,,,,57732.55394,,,,,51217.39781,,,,,45346.82188,,,,,40079.57592,,,,,35104.70887,,,,,30522.04913,,,,,26898.18522,,,,,23958.63484,,,,,21706.28625,,,,,19953.10401,,19419.71286,,,,,,
North America,NAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,27628.29512,,,,,25866.63259,,,,,24418.98677,,,,,23232.85573,,,,,22073.28922,,,,,21091.36258,,,,,19895.72897,,,,,18733.29182,,,,,17768.84545,,,,,16963.95326,,,,,16261.87882,,16023.13832,,,,,,
Namibia,NAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9261.556272,,,,,8173.143264,,,,,7088.950214,,,,,6203.698855,,,,,5574.136009,,,,,4787.079858,,,,,4060.758439,,,,,3627.729042,,,,,3326.990807,,,,,3070.001007,,,,,2806.654322,,2709.562203,,,,,,
New Caledonia,NCL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,975.4118189,,,,,844.4739555,,,,,734.0254564,,,,,637.3889054,,,,,551.7438811,,,,,477.5586329,,,,,408.5553832,,,,,343.8721637,,,,,287.1209911,,,,,238.331965,,,,,196.6823509,,181.9111975,,,,,,
Nigeria,NGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4699.146001,,,,,4222.211918,,,,,3767.100591,,,,,3288.537403,,,,,2854.281343,,,,,2509.993636,,,,,2206.431979,,,,,1947.863143,,,,,1718.559437,,,,,1510.182006,,,,,1321.542962,,1252.799653,,,,,,
Nicaragua,NIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,82758.25529,,,,,71087.30814,,,,,61046.6491,,,,,52319.73724,,,,,45208.23137,,,,,39952.21081,,,,,35788.65174,,,,,32355.21301,,,,,29927.22435,,,,,27942.47999,,,,,26109.37253,,25428.42087,,,,,,
Netherlands,NLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,931.7541738,,,,,873.1405381,,,,,825.2934124,,,,,793.8693082,,,,,768.5487494,,,,,750.0833445,,,,,724.4388661,,,,,704.6471479,,,,,681.1597227,,,,,671.4811458,,,,,656.5219306,,652.2380541,,,,,,
Norway,NOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,104976.2594,,,,,100936.9966,,,,,97126.77638,,,,,94479.50327,,,,,92835.91107,,,,,91236.8444,,,,,89119.05349,,,,,86716.54608,,,,,84175.10272,,,,,81118.62154,,,,,76117.25485,,74359.11012,,,,,,
Nepal,NPL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,18997.14803,,,,,17411.98055,,,,,15751.23538,,,,,14128.34525,,,,,12600.58295,,,,,11246.22405,,,,,9940.656986,,,,,8775.823536,,,,,8015.974681,,,,,7512.532606,,,,,7343.498088,,7366.133166,,,,,,
Nauru,NRU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,131748.5898,,,,,120039.6461,,,,,112607.1834,,,,,104800.9743,,,,,103608.8844,,,,,99865.62424,,,,,92589.97084,,,,,86478.19533,,,,,82816.25934,,,,,77418.43837,,,,,74181.6202,,72510.36654,,,,,,
OECD members,OED,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,15500.72951,,,,,14531.68155,,,,,13711.78369,,,,,13021.19819,,,,,12430.14265,,,,,11939.49699,,,,,11375.39867,,,,,10796.11144,,,,,10408.54418,,,,,10033.11229,,,,,9710.514355,,9584.82046,,,,,,
Oman,OMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2418.701399,,,,,2120.845793,,,,,1803.240681,,,,,1431.779784,,,,,1085.177942,,,,,864.2706204,,,,,705.9031148,,,,,622.2880465,,,,,599.6081989,,,,,526.8787178,,,,,400.2253841,,347.6308954,,,,,,
Other small states,OSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,67024.45837,,,,,60592.33768,,,,,54199.01513,,,,,48347.84577,,,,,42610.58134,,,,,36961.2067,,,,,30225.3292,,,,,26890.47462,,,,,24549.24382,,,,,21841.06589,,,,,19274.35343,,18484.36107,,,,,,
Pakistan,PAK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1165.281937,,,,,1025.052488,,,,,896.0283413,,,,,775.1045549,,,,,659.2226052,,,,,559.5927914,,,,,482.8325549,,,,,419.6633459,,,,,367.7707144,,,,,327.755325,,,,,293.6756025,,281.6081824,,,,,,
Panama,PAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,113601.4916,,,,,98003.69487,,,,,84961.02739,,,,,74328.00087,,,,,65870.78428,,,,,58923.4013,,,,,53028.89726,,,,,47864.10798,,,,,43376.2608,,,,,39552.07134,,,,,36227.42549,,35013.83508,,,,,,
Peru,PER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,152658.746,,,,,132478.8916,,,,,115384.9318,,,,,100932.9315,,,,,89056.93267,,,,,79308.76012,,,,,71450.908,,,,,65090.7538,,,,,60551.34267,,,,,57918.22215,,,,,55614.32169,,54535.74017,,,,,,
Philippines,PHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17060.02125,,,,,14592.99497,,,,,12630.72537,,,,,10978.83235,,,,,9575.487456,,,,,8364.790651,,,,,7366.950868,,,,,6558.868985,,,,,5887.033505,,,,,5357.613306,,,,,4927.342883,,4765.546172,,,,,,
Palau,PLW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,342256.2076,,,,,308454.1863,,,,,274490.0089,,,,,242533.7602,,,,,212552.3719,,,,,186601.8041,,,,,165625.3224,,,,,147063.1165,,,,,131341.1671,,,,,117646.8169,,,,,104966.5562,,100796.1639,,,,,,
Poland,POL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1768.480789,,,,,1675.672625,,,,,1621.507972,,,,,1545.15618,,,,,1479.41729,,,,,1422.956779,,,,,1397.155282,,,,,1386.816857,,,,,1402.026933,,,,,1406.065388,,,,,1408.185615,,1410.090857,,,,,,
Pre-demographic dividend,PRE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,19188.06717,,,,,17027.48262,,,,,14982.44225,,,,,13008.75966,,,,,11307.36536,,,,,9933.514188,,,,,8602.953161,,,,,7418.744958,,,,,6466.156653,,,,,5604.122251,,,,,4602.589208,,4343.022017,,,,,,
Puerto Rico,PRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2897.578359,,,,,2683.626176,,,,,2520.182759,,,,,2298.709161,,,,,2166.316344,,,,,2062.84411,,,,,1980.376975,,,,,1888.584174,,,,,1856.839748,,,,,1876.819821,,,,,1953.507619,,2008.558155,,,,,,
"Korea, Dem. People’s Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5643.667906,,,,,5067.046095,,,,,4405.642352,,,,,3988.907741,,,,,3720.452114,,,,,3447.923439,,,,,3200.014672,,,,,2999.740276,,,,,2870.675675,,,,,2769.930674,,,,,2701.546236,,2673.823254,,,,,,
Portugal,PRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4225.045961,,,,,4281.921726,,,,,4403.02511,,,,,4018.750644,,,,,3833.825459,,,,,3788.622388,,,,,3818.138449,,,,,3759.035163,,,,,3646.962162,,,,,3604.299512,,,,,3613.938543,,3653.473078,,,,,,
Paraguay,PRY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,58305.55099,,,,,51073.90525,,,,,45049.31167,,,,,39854.04563,,,,,34730.74618,,,,,30063.71967,,,,,26321.61504,,,,,23408.89538,,,,,21149.8199,,,,,19505.11359,,,,,18220.008,,17728.54596,,,,,,
West Bank and Gaza,PSE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3019864,,,,,300.0164787,,,,,264.0330132,,,,,232.3654112,,,,,204.020203,,194.5656753,,,,,,
Pacific island small states,PSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,103261.5774,,,,,91244.276,,,,,80347.68106,,,,,72724.44555,,,,,67703.07262,,,,,61773.9245,,,,,57628.05022,,,,,53786.22737,,,,,49831.44104,,48473.8736,,,,,,
Post-demographic dividend,PST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,12436.56721,,,,,11775.72197,,,,,11228.13122,,,,,10794.11049,,,,,10436.24584,,,,,10155.19666,,,,,9229.373488,,,,,8895.021507,,,,,8681.555292,,,,,8456.844948,,,,,8267.562426,,8194.63743,,,,,,
French Polynesia,PYF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40165.15913,,,,,38063.19251,,,,,,,,,,,,,
Qatar,QAT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,995.3432157,,,,,648.884151,,,,,429.1187739,,,,,307.1556292,,,,,202.0012553,,,,,132.6548983,,,,,113.0411086,,,,,104.6101311,,,,,87.38148886,,,,,45.96063472,,,,,25.50005146,,22.77165157,,,,,,
Romania,ROU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2269.155706,,,,,2169.52365,,,,,2051.50974,,,,,1947.959781,,,,,1885.588555,,,,,1846.668959,,,,,1859.238044,,,,,1879.047678,,,,,1950.25461,,,,,2029.403655,,,,,2112.868982,,2128.687764,,,,,,
Russian Federation,RUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29029.57008,,,,,29151.80662,,,,,29675.20441,,,,,30194.99708,,,,,30111.36996,,29981.99148,,,,,,
Rwanda,RWA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3111.758648,,,,,2777.051035,,,,,2382.610057,,,,,2040.648428,,,,,1725.753437,,,,,1401.183454,,,,,1417.435713,,,,,1479.773598,,,,,1127.320798,,,,,1024.396046,,,,,900.5014181,,857.119528,,,,,,
South Asia,SAS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3345.939035,,,,,2997.682222,,,,,2676.59478,,,,,2383.324407,,,,,2117.068567,,,,,1885.647895,,,,,1688.306525,,,,,1511.543363,,,,,1376.070548,,,,,1264.142861,,,,,1177.243284,,1147.333293,,,,,,
Saudi Arabia,SAU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,550.1072021,,,,,461.9706706,,,,,375.412367,,,,,292.4084551,,,,,218.40314,,,,,166.1397383,,,,,138.8672632,,,,,123.6658133,,,,,110.0649186,,,,,95.29634324,,,,,82.31811375,,77.62721046,,,,,,
Sudan,SDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0658531,,101.6511346,,,,,,
Senegal,SEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7617.796827,,,,,6615.988536,,,,,5704.313589,,,,,4979.239659,,,,,4365.675032,,,,,3752.315746,,,,,3228.997499,,,,,2825.577434,,,,,2508.824889,,,,,2207.565962,,,,,1925.087101,,1820.140361,,,,,,
Singapore,SGP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,342.8179637,,,,,303.3980583,,,,,278.7585951,,,,,258.0312218,,,,,226.7174413,,,,,216.2326577,,,,,185.7183804,,,,,158.0595347,,,,,143.6798812,,,,,130.7588656,,,,,112.9425158,,109.6947488,,,,,,
Solomon Islands,SLB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,357485.6046,,,,,307603.3774,,,,,259052.3436,,,,,215017.5574,,,,,181377.7404,,,,,155819.7093,,,,,135456.5978,,,,,117631.8885,,,,,102656.672,,,,,90829.2897,,,,,80386.43034,,76139.66774,,,,,,
Sierra Leone,SLE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,66980.10565,,,,,61614.17588,,,,,56044.5442,,,,,50465.09897,,,,,45195.5697,,,,,39622.16305,,,,,36800.86408,,,,,36906.31862,,,,,32220.60806,,,,,26712.82197,,,,,23835.839,,22801.29922,,,,,,
El Salvador,SLV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5332.301671,,,,,4614.181508,,,,,4041.569991,,,,,3602.662513,,,,,3299.377678,,,,,3084.338605,,,,,2885.721549,,,,,2720.018711,,,,,2621.543688,,,,,2559.856923,,,,,2505.641702,,2482.872469,,,,,,
San Marino,SMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2087.524328,,,,,1858.827619,,,,,1724.24198,,,,,1249.442696,,,,,907.9842689,,,,,874.3458618,,,,,822.4378593,,,,,756.0362882,,,,,631.4897411,,,,,541.5103319,,,,,471.8646755,,446.9747853,,,,,,
Serbia,SRB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.916213,,,,,1167.788593,,1179.007138,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,18433.78381,,,,,16332.86126,,,,,14370.84642,,,,,12484.05809,,,,,10786.90342,,,,,9367.781059,,,,,8164.201489,,,,,6605.469792,,,,,5796.354597,,,,,5074.408804,,,,,4234.964881,,4010.790011,,,,,,
South Sudan,SSD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.783813,,2463.314847,,,,,,
Sub-Saharan Africa,SSF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,18383.69975,,,,,16288.94918,,,,,14334.35198,,,,,12454.82769,,,,,10763.94003,,,,,9350.341976,,,,,8150.862275,,,,,6597.194618,,,,,5789.997209,,,,,5069.752618,,,,,4232.166812,,4008.409563,,,,,,
Small states,SST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,76656.95063,,,,,69654.84226,,,,,63303.35155,,,,,57498.43834,,,,,51753.41309,,,,,46243.88956,,,,,39618.3064,,,,,36101.59348,,,,,33428.83863,,,,,30399.49506,,,,,27401.17141,,26440.83888,,,,,,
Sao Tome and Principe,STP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,33809.45734,,,,,32036.68053,,,,,27972.38689,,,,,24741.80002,,,,,21915.49466,,,,,19772.52526,,,,,17499.35782,,,,,16049.23729,,,,,14784.97358,,,,,13108.83945,,,,,11570.8796,,11137.96257,,,,,,
Suriname,SUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,325770.4141,,,,,284760.9734,,,,,269089.7428,,,,,276799.9687,,,,,274299.0136,,,,,259817.2881,,,,,235347.2561,,,,,217984.3712,,,,,205294.0993,,,,,193669.17,,,,,182911.6204,,178935.1731,,,,,,
Slovak Republic,SVK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.575681,,,,,2343.352467,,,,,2344.350914,,,,,2330.063047,,2325.302857,,,,,,
Slovenia,SVN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9351.374256,,,,,9401.01392,,,,,9360.601244,,,,,9251.175102,,,,,9075.623226,,9054.404019,,,,,,
Sweden,SWE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,22614.29742,,,,,21733.79507,,,,,21053.14997,,,,,20723.40436,,,,,20539.89165,,,,,20362.46619,,,,,19727.58171,,,,,19330.63549,,,,,19159.75403,,,,,18692.42242,,,,,17963.36608,,17635.93854,,,,,,
Eswatini,SWZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7539.496681,,,,,6687.658484,,,,,5776.312306,,,,,4959.981964,,,,,4191.733711,,,,,3526.432212,,,,,3045.007284,,,,,2740.220837,,,,,2590.625273,,,,,2532.004926,,,,,2446.05703,,2410.912667,,,,,,
Sint Maarten (Dutch part),SXM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1462.847729,,,,,1242.35504,,,,,1048.801782,,,,,884.7922791,,,,,743.673742,,,,,627.7698187,,,,,540.8084814,,,,,469.9737389,,,,,417.4511924,,,,,358.784026,,,,,348.880308,,381.0710083,,,,,,
Turks and Caicos Islands,TCA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4805.788476,,,,,4367.034711,,,,,3931.580023,,,,,3525.058939,,,,,3179.204105,,,,,2771.184924,,,,,2359.697128,,,,,1999.068967,,,,,1663.112595,,,,,1386.57485,,,,,1173.272845,,1097.810607,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9747.146277,,,,,8572.563688,,,,,7505.54774,,,,,6803.255977,,,,,6284.574768,,,,,5784.413205,,,,,5343.912754,,,,,5018.395549,,,,,4774.209067,,,,,4589.340129,,,,,4426.775738,,4362.650889,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12164.54033,,,,,12069.80727,,,,,12082.59068,,,,,11835.28848,,,,,11589.90789,,11462.59306,,,,,,
Togo,TGO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7130.655307,,,,,6197.984092,,,,,5116.609761,,,,,4566.288009,,,,,3944.272573,,,,,3312.460989,,,,,2914.413804,,,,,2563.558987,,,,,2212.801886,,,,,1942.449774,,,,,1697.715923,,1611.096222,,,,,,
Thailand,THA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7719.833521,,,,,6646.180641,,,,,5747.773416,,,,,5055.634044,,,,,4557.82962,,,,,4161.578156,,,,,3883.34259,,,,,3689.607413,,,,,3504.029954,,,,,3392.157576,,,,,3309.454306,,3280.306341,,,,,,
Tajikistan,TJK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11532.95215,,,,,10686.37117,,,,,9874.173528,,,,,8985.267899,,,,,8058.581545,,7689.480691,,,,,,
Turkmenistan,TKM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2709135,,,,,322.6090878,,,,,304.7719037,,,,,288.492674,,,,,266.7096946,,257.0281183,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,62350.82102,,,,,54500.3608,,,,,48085.08036,,,,,42743.5116,,,,,38152.81272,,,,,34318.9705,,,,,31217.76073,,,,,28669.03415,,,,,26609.82294,,,,,24952.96433,,,,,23546.23639,,23038.50305,,,,,,
Timor-Leste,TLS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,16711.72628,,,,,15243.76101,,,,,13687.28673,,,,,13253.93343,,,,,13396.10396,,,,,11967.00225,,,,,10489.04619,,,,,9531.64413,,,,,8903.276709,,,,,7926.537449,,,,,7250.700357,,6995.472316,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2194.954514,,,,,1920.439056,,,,,1683.381158,,,,,1476.041441,,,,,1273.573647,,,,,1093.057398,,,,,957.5411328,,,,,861.9596155,,,,,788.4965482,,,,,723.0832826,,,,,661.7100049,,638.4215564,,,,,,
Tonga,TON,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3345.939035,,,,,2997.682222,,,,,2676.59478,,,,,2383.324407,,,,,2117.068567,,,,,1885.647895,,,,,1688.306525,,,,,1511.543363,,,,,1376.070548,,,,,1264.142861,,,,,1177.243284,,1147.333293,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,18383.69975,,,,,16288.94918,,,,,14334.35198,,,,,12454.82769,,,,,10763.94003,,,,,9350.341976,,,,,8150.862275,,,,,6597.194618,,,,,5789.997209,,,,,5069.752618,,,,,4232.166812,,4008.409563,,,,,,
Trinidad and Tobago,TTO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4366.410026,,,,,4150.296952,,,,,3966.384888,,,,,3695.107447,,,,,3428.510205,,,,,3214.62386,,,,,3105.080283,,,,,3047.986741,,,,,3006.546285,,,,,2934.767905,,,,,2855.407093,,2818.675487,,,,,,
Tunisia,TUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,974.3394524,,,,,884.9256968,,,,,792.8051468,,,,,708.6190543,,,,,622.3547143,,,,,544.7531249,,,,,487.005769,,,,,446.5082575,,,,,424.9714651,,,,,407.0947641,,,,,386.7428069,,379.1850116,,,,,,
Turkey,TUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7872.970625,,,,,6989.348356,,,,,6204.345277,,,,,5521.99961,,,,,4932.058075,,,,,4442.189734,,,,,4071.825714,,,,,3759.985827,,,,,3484.51487,,,,,3262.345087,,,,,3040.734483,,2939.199727,,,,,,
Tuvalu,TUV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7885.871166,,,,,6802.616967,,,,,5821.875559,,,,,4968.881198,,,,,4258.917438,,,,,3656.752804,,,,,3115.588674,,,,,2692.924217,,,,,2377.260619,,,,,2064.824984,,,,,1785.240612,,1681.351066,,,,,,
Uganda,UGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5404.809116,,,,,4561.167182,,,,,3927.636421,,,,,3430.497031,,,,,2949.631413,,,,,2497.957759,,,,,2101.103597,,,,,1800.936653,,,,,1549.632525,,,,,1322.646441,,,,,1128.49939,,1056.562734,,,,,,
Ukraine,UKR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.559489,,,,,1089.049029,,,,,1143.094949,,,,,1184.707894,,,,,1208.509786,,1217.083631,,,,,,
Upper middle income,UMC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,16966.28814,,,,,14913.78979,,,,,13071.36184,,,,,11791.95688,,,,,10803.00019,,,,,9887.063869,,,,,10313.65078,,,,,9717.015538,,,,,9256.949181,,,,,8868.564705,,,,,8525.80096,,8386.192752,,,,,,
Uruguay,URY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,35408.67059,,,,,33526.22427,,,,,32678.10542,,,,,32272.088,,,,,31213.47989,,,,,30233.66161,,,,,29228.42042,,,,,28194.30463,,,,,27720.65279,,,,,27673.15305,,,,,27286.3893,,27114.18601,,,,,,
United States,USA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,15106.8415,,,,,14181.32775,,,,,13425.69654,,,,,12795.19068,,,,,12164.1688,,,,,11630.7385,,,,,10985.75516,,,,,10335.32974,,,,,9797.472783,,,,,9354.940439,,,,,8979.355417,,8853.25503,,,,,,
Uzbekistan,UZB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.8070773,,,,,690.4128111,,,,,646.5692064,,,,,608.158404,,,,,548.7917513,,531.2490856,,,,,,
