Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,20000,320000,120000,,,1220000,,,320000,,,260000,8150000,,-380000,50000,-90000,350000,-600000,480000,10720000,-19500000,-3600000,3480000,2190000,5940000,2310000,-17890000,9420000,-790000,160004979.1,393961071,506111201,771496386.2,1775023638,2916866633,5314514356,3982611128,-412628205,3629274389,1754336190,3565735906,3795964311,2424230567,485822304.4,1872651764,615627113.1,2330864626,6193570127,
St. Martin (French part),MAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,20000000,23100000,13000000,5490000,-20400000,5020000,38014962.74,7994056.273,11759988.24,7437548.637,89416222.59,58581335.99,79528177.1,46123623.5,46989196.56,19975166.86,549182.4961,59574900.78,84661627.57,167056032.1,165122977.8,317462140.6,422470462.5,491466064.6,550924373.9,334768272.9,357393801.8,1079341332,308712164.4,826974026.9,426553283.9,2824557252,480355698,2312829823,893325392.8,1670609689,2460787164,2825801376,2466288357,1970323920,1240625859,2521362081,2841954371,3360909924,3525384612,3252913902,2153363905,2680109856,3544387229,1599761098,
Monaco,MCO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000,14000000,11568000,66910000,23740000,78740000,75510000,37870000,127540000,103440000,84050000,73750000,151010000,190700000,258680000,536020000,726610000,259830000,290230000,358990000,250770000,241880000,345130000,225565000,88390000,154370000,311870000,593010000,
Madagascar,MDG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,10000000,1080000,12000000,11000000,13709798.87,4572770.629,1381044.467,-2767842.152,-3678181.295,-6581395.805,-790000,-800000,-90000,3710000,8570000,-180000,14040000,3470000,2910000,12816215.16,22387360.46,13681239.65,21132352.15,15357022.02,5728097.918,9710167.974,10161891.8,14005421.13,16635429.8,58385285.91,82952580.71,93059224,14661798.07,12874087,52910748,85428623.9,294681941.5,789389724.1,1134497642,1293330142,912287179.8,815534454.5,814789934.7,565848886,555252070.5,328059305.6,540842779.8,464856589.6,612036371.4,227267487.3,
Maldives,MDV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,-200000,70000,1970000,180000,1200000,970000,800000,-130000,-30000,-2880000,240000,-140000,1210000,5400000,5100000,1200000,4400000,5600000,6500000,6600000,6900000,8742866.201,7230710.762,9315251.95,11408883.4,11517966.62,12322250,22312447.82,20541053.26,24718599.77,31774435.57,52933701.73,52991121.06,63826812.89,132432080.8,181255431.8,157963586.8,216468945.7,423530664,227976866.7,360816336.2,333375218,297975993.4,456639057.3,457808313.6,575658028.2,891144415,
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,571450000,175857596.1,470412842.9,13451606.79,-2984206563,2139829656,356466584.9,1349416293,1597054925,-6475399.477,-3089053541,7257091612,11672912473,5662854096,6409743731,2112375734,2387380489,-137135792.1,2032965910,1536398830,2891316283,2577843301,4153158940,5182311779,5402743766,2038495129,5397017096,10701548694,11354827280,7348222197,12237516693,10844019193,9982569448,20255451303,32912361905,73159745245,1.09137E+11,1.26452E+11,1.13756E+11,83844624097,87565376431,63156417560,63267273313,53585197490,37333461349,39996379599,49417297199,53902745826,60078201983,58313028049,
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,312107000,307000000,178385000,457000000,508756000,458411000,731451000,327102000,658163000,1332000000,2090000000,3078000000,1901000000,2192000000,1542000000,1984000000,2400000000,2634000000,2879000000,3174000000,2634000000,4762000000,4393000000,4389000000,10972500000,9526290000,9185600000,12829800000,12756764558,13941043232,18382284821,30060020323,24055125415,18223514102,24916054094,26018159827,20800947421,33083099277,32285841770,19155951993,20805292768,24698884309,17552185506,47085042711,29634989564,35735426741,38778142511,33030216163,37681755259,29360171664,
Marshall Islands,MHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739000,739000,839000,-1152000,1156000,3279622.362,1876761.725,6987311.988,5694746.716,14649434.96,-9356673.132,-4380881.138,21373811.81,32548149.32,9047685.078,-5393638.499,-3055847.449,5835497.48,9752051.362,4177233.798,
Middle income,MIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,2963580761,3129794457,2267260902,4347000889,5027749207,5895753833,4497388189,4605160464,5963841825,7032891815,7185799485,11810203295,10147398078,9364545332,9083217728,11351512968,9525459920,11015701932,17906255171,19811142512,20410978250,28946937396,41333583589,59961407928,79985187936,89994074843,1.12577E+11,1.49178E+11,1.48533E+11,1.54245E+11,1.43204E+11,1.57416E+11,1.49685E+11,1.53893E+11,2.04423E+11,2.89444E+11,3.70505E+11,5.2688E+11,6.02642E+11,4.12502E+11,5.97747E+11,7.13918E+11,6.56596E+11,7.21888E+11,6.2766E+11,5.96165E+11,5.37995E+11,5.31222E+11,5.96065E+11,5.31463E+11,
North Macedonia,MKD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000,9490000,11210000,15740000,151156392,91325732.42,217507099.2,469570706.4,114193471.4,119041753.2,309137638.5,145329601.5,427444589.3,733466879,611688378.6,259530321.5,301441681.7,507920732.8,337911248.2,402458309.8,60879915.45,296604200.4,549371101.6,380738977.5,648732425,476895772.9,
Mali,MLI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,-600000,3400000,600000,-150000,2613001.826,2573754.877,3052755.441,-886305.3669,3060000,2366532.81,3680103.98,1521577.864,3149060.495,10069648.42,2893628.249,-8374099.229,-5989287.911,7050570.953,6363470.804,5729716.324,1205216.85,-21874496.99,4061271.097,17416999.67,111429781.4,27209332.17,74360591.9,9556713.35,30987537.6,60181780.68,208815769.6,-12312977.4,72355432.36,84840599.64,160218206.8,148195574.1,206064771.4,266432781.9,646609200.6,371569832.6,556147161.6,397865237.2,307853389.3,144023010.6,275414753,356234602.7,559362392.1,467067198.1,493823353.8,
Malta,MLT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,11600000,11544861.49,4455199.054,5151890.396,10636044.11,15853077.53,14113136.42,18469880.92,21536997.85,16179875.63,26633728.41,39048273.85,20866569.26,24511551.51,26245343.39,18970276.35,21883369.28,19392652.98,40803167.53,51651039.84,30019824.41,90037665.22,84694336.15,56441543.4,151693045.3,392188547.2,312996147,136993957.1,323284766.1,667032818.1,743185324.7,416889166.3,-497796507.9,911474591.3,7469040205,21801420447,25035392674,35591477412,14837770104,1444871046,9244998120,7806911230,3323599815,510057778.1,155878728.1,3640705147,3143420045,3983526141,4750494292,4476080088,
Myanmar,MMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,50000,280000,30000,1020000,3310000,0,60000,0,0,380000,0,0,-420000,780000,0,140000,-1540000,0,7806630.412,161144560.3,238056791.9,171558720,104674233.1,126091858.5,277199199.5,310437074.9,387184136,314450998.9,253110104.7,254789765.5,208303564.4,150511225.8,248882510,211364295,234904379,275812653,709922015.3,863880447.3,1078972201,901133534.9,2519813313,1333856137,2254603965,2175015284,4083839112,3278096410,4002424945,1291196201,2292325392,
Middle East & North Africa (excluding high income),MNA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,461010000,184730000,305939999.4,475295438.4,699810353.7,81181693.89,558269064.2,302681905.9,822526610.6,903715274.1,235915809.4,550770901.3,193117175.4,350708762.6,996095100,1432828268,1053545316,756328688.4,1554500733,1643526354,720285127.1,1158270170,2381389629,2800145545,2461917880,1193681276,1718894282,4826964698,4065197721,3616105032,5120765879,7182785892,8462940196,11253050678,10628157297,18221792613,30474420440,33656906502,35606364313,29219598630,25932821028,16628551061,22999570491,16669942295,7714204736,9079557307,13654012564,16718473829,15336062976,14215653193,
Montenegro,MNE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937357714.7,975271781.8,1550285725,758254398.6,556662007.5,618126498.7,446456998,496993506.5,699855695.3,226702405.9,560665419,485653127.8,462868328.5,
Mongolia,MNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,140000,0,0,,,11120000,2000000,7700000,6900000,9800000,15900000,25000000,18900000,30400000,53697000,63000000,77751000,131540000,92920000,187620000,245460000,372759900,844697949.5,623609218.2,1691421732,4571161963,4272473223,2059702973,337768268.1,94319767.47,-4156404704,1494350363,1951528196,2443343095,
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,300000,30000,5500000,4020000,2000000,6670000,-12640000,,2000000,2430000,4360000,370000,1930000,2470000,-2920000,330000,1500000,6200000,4500000,3400000,9200000,22500000,25300000,32000000,35000000,45000000,72500000,64400000,234900000,381700000,139300000,255435491.5,347252830.6,336698400.8,475513572.9,122413755.6,251141650.3,416689348.4,641399415.8,930100407.8,1258453097,3663937118,5635092659,6697422432,4998799334,3868353885,3128149929,2319071971,2678190544,2180768236,
Mauritania,MRT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,800000,4040000,2110000,9850000,3620000,-122702517.7,1554786.8,4123975.176,2859463.851,63234733.34,27094083.33,12444137.69,14970300.85,1368321.829,8526200.303,6979308.556,4490756.303,1678435.265,1926632.932,3467748.733,6736220.521,2269792.037,7549402.913,16091938.17,2079708.679,6989378.508,-435540,-3329920,132643.0002,15119460,40096000,76700000,67340352.32,101957951.6,404102025.7,811869181.4,154601638.1,139372822.3,342770662,-3072044.396,130528391.3,588749564.2,1386098851,1126004760,502589833.8,501726765.7,271134845,588217194.8,772890477.2,-883561115.8,
Mauritius,MUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,1600000,1300000,1560000,1020000,3610000,3900000,3142995.05,2270213.413,4380787.812,1743787.427,1171220.51,671400.6631,1747520.131,1623071.535,4927417.212,7965040.165,7425912.598,17160761.13,23739137.39,35803826.51,41040223.9,17377628.54,14714189.72,14732526.73,19988456.06,18692860.96,36661330.28,55277851.54,12170393.85,49353190.64,265641239.4,-27675565.71,32073116.08,62630665.28,13894736.4,41776995.78,106758059.1,340763853.7,377724738.1,256680711.8,429941788.7,433331010.9,589018302.8,293369157.1,455562151.8,216455188.3,378764432.3,479995890.3,371518185.9,472302807.1,
Malawi,MWI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,8600000,9600000,10100000,7700000,22700000,22110000,9700000,5537539.587,9125979.115,-1224173.136,9481641.542,1116945.186,6000000,2553705.855,27290000,523530.7692,-2930000,90549.2605,17440000,9290000,23300000,-28700000,-7100000,8000000,24992617.89,5643045.579,15797661.13,14868714.36,12104230.4,58528206.28,25999996.36,19299991.09,5899999.359,65885630.02,107811374,139696402.6,35561803.98,124388649.1,195425887.2,49130371.23,97010558.69,812751769.8,-8885976.219,451362406.6,598086538.1,287746689.2,115700000,90200000,101464222,98422743.26,
Malaysia,MYS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,94000000,100000000,114000000,172000000,570819254.6,350491202.9,381259652.1,405885818.5,499991005,573467421.8,933903976.3,1264688331,1397196045,1260527733,797476861.3,694712466.2,488874111,422679710,719418050.4,1667871569,2332455289,3998448522,5183358086,5005642760,4341800916,4178239335,5078414948,5136514576,2163401816,3895263158,3787631579,553947368.4,3192894737,3218947368,4376052632,3924786635,7690731246,9071369835,7572512432,114664434.6,10885801852,15119439204,8895774251,11296279514,10619431583,9857162112,13470089921,9368469823,8570094243,7650474717,
North America,NAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,3047117680,3043318428,3380873961,5114571501,7263538435,5696183403,5360721216,6291826624,9240191708,13357737031,22553268735,26343720808,21320061244,16118560062,30905261449,10886760214,33655677621,71832306054,64106400040,82951648940,79631707941,38064220103,37328240063,54408460317,65481029102,82737593613,1.06478E+11,1.37367E+11,2.36232E+11,3.39966E+11,4.17495E+11,2.00929E+11,1.35547E+11,1.24131E+11,2.15925E+11,1.6794E+11,3.62677E+11,4.67682E+11,4.11383E+11,1.81963E+11,2.93976E+11,3.01577E+11,2.99762E+11,3.55214E+11,3.16027E+11,5.71277E+11,5.08517E+11,3.95817E+11,3.0812E+11,3.99596E+11,
Namibia,NAM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,16360000,9000000,-170000,-1510000,-480000,29567264.72,120449858.1,118232231.8,55267528.17,97977966.46,153015438,128693897.3,90972979.01,96232390.37,51102943.74,196350763.3,379336366.4,147535758.5,65110887.11,223561311.2,389850790.4,610197796.1,669182903.4,750426324.2,829054473.4,287528974.4,803600584.6,1041555413,777073646.4,445582247.9,810405164.7,371166436.5,373575659.3,183488531.1,-40639850.24,
New Caledonia,NCL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40626091.76,103041207.7,59055445.66,116048161.9,27480195.73,-6738759.001,749088411.7,417453934.4,1746369905,1182295528,1439085573,1758141869,2682824681,2166812151,1757035867,1203895440,809821138.4,494949120.1,348749223.4,413344988.1,
Niger,NER,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,2720000,-5300000,900000,1000000,6908881.395,22555805.05,9889077.682,12850065.24,42657877.31,46788844.8,49119755.01,-6112652.711,28216139.91,1215012.508,1446367.682,-9382033.129,-12408104.96,6405210.683,2155460.263,-1564222.626,40809537.23,11240419.5,56390110.91,-34157055.7,4075974.173,2233804.5,8630591.39,18959363.85,-1764551.011,1605268.532,15767212.37,22587455.08,7827441.935,18529138.97,24411286.9,49753596.83,40310044.14,99073671.93,283076206.9,633819197.1,796636157.9,1067186136,841227436.9,719338470.5,822967023.3,529476871.1,301332480.6,338710710.1,466042273,592758635.8,
Nigeria,NGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,205000000,286000000,305000000,373000000,257000000,470120000,339000000,440514242.5,210933271.4,309598869.2,-738870004.4,542327289.1,430611256.5,364434580.2,189164784.9,485581320.9,193214907.5,610552091.5,378667097.7,1884249739,587882970.6,712373362.5,896641282.5,1345368587,1959219858,335842165,499276809.5,469577019.8,299566658.3,1004915631,1140167556,1190618644,1874070753,2005353563,1874060887,4982533930,4854353979,6036021405,8194071895,8555990007,6026253091,8841062051,7069908428,5562857987,4693828632,3064168904,4448732917,3502999131,1997485165,3299085483,
Nicaragua,NIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,15000000,13300000,10000000,13200000,13800000,10900000,12900000,10000000,7000000,2800000,12533333.33,-30000,9966666.667,100000,7444444.444,-10000,60000,2410000,-90000,2800000,670000,42000000,15000000,38800000,46700000,88900000,120000000,203400000,218200000,337300000,266500000,150200000,203900000,201300000,250000000,241100000,286800000,381700000,627300000,433900000,489900000,936300000,775700000,965100000,1076800000,967000000,989100000,1035400000,837600000,503000000,
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,632596684.6,752897735.5,754553458.3,1118995448,1103114454,1232377357,581098299.1,605297449.1,1082145423,1715155179,2278377890,1799058373,1227497018,1357995934,1716938277,1504626364,3129068298,3029037167,4781352996,8559308808,10675649733,5623819475,6186517513,6380304064,7126515355,12206170579,16604370594,11033361090,37618898706,41161898490,63109732335,51998915898,25485041348,20456442248,1.39921E+11,2.09889E+11,3.75506E+11,7.33827E+11,1.9553E+11,95851297436,1.15753E+11,3.32071E+11,2.39669E+11,3.28677E+11,1.17627E+11,3.2258E+11,2.38893E+11,2.232E+11,-3.61467E+11,35689139761,
Norway,NOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,64000000,94000000,121000000,209000000,346000000,219677309.8,371391272.3,768296209.7,489814167.6,401356278.2,59815997.65,668006461,450026119.6,332396807.8,-177399975.8,-424225256.6,1018718112,190047506.1,280910586.8,1510287425,1001987072,-353675743.9,-668114803,991524094.7,2736393920,2392766980,3827495491,4514609380,5645870321,5822113546,8332062186,3190216069,3011752930,4179380423,4918494986,10058759830,11877923790,24806091103,20578219685,8635762892,21634265663,10296323076,27897968328,-1368607171,3242240088,7274086872,-18668572814,5900604724,-6634007435,13782518971,
Nepal,NPL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,30000,-10000,250000,,-40000,0,410000,300000,300000,-230000,-30000,-600000,950000,650000,1170000,1390000,680000,420000,5940000,2220000,0,0,0,0,19160171.09,23056467.77,12024659.9,4351068.682,-484826.7123,20850000,-5952541.127,14778085.61,-417346.3839,2451784.707,-6647983.904,5741706.053,995123.9307,38271269.97,87741711.63,94022157.12,91954196.1,74179632.61,30402676.78,51895699.93,105996375.6,196265098.6,68186670.75,185554758.7,
Nauru,NRU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,50000,-30000,,,,,,,,-11683000,-15944000,-1801000,-2176000,,-3121000,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,
New Zealand,NZL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,146000000,110000000,126690000,207650000,251610000,138170000,277640000,154320000,273740000,350540000,334086570.3,176961979.2,274648997.1,243190336.5,116213810.7,225366591.4,389408099.7,237229723.4,155922431.9,433573543,1684763155,1691366072,1088200066,2211822687,2616630695,2849961939,3918617040,1917456791,1825772782,941464111.6,-1507812033,259321576.8,2848556987,-3363941288,2319819298,1906665964,2912645687,4335506076,2591966537,-52385533.24,286306903,1378410924,3846884019,-69519935.42,3249055311,-73372796.42,1875107671,2093698050,2128856171,3875014986,
OECD members,OED,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,9144961497,10939471599,12117462294,15861139721,22449715628,17361008556,15923225402,20773668024,26070552647,34859783436,48550670158,49441263368,41769164084,38699362788,43874268237,34283319475,70131075506,1.22825E+11,1.41362E+11,1.77027E+11,2.09539E+11,1.42521E+11,1.41415E+11,1.62217E+11,1.88103E+11,2.62017E+11,2.86708E+11,3.57325E+11,6.19811E+11,9.95814E+11,1.31275E+12,6.96331E+11,5.94313E+11,5.20663E+11,7.1595E+11,1.18675E+12,1.60859E+12,2.33347E+12,1.63656E+12,7.58366E+11,1.00438E+12,1.35056E+12,1.08192E+12,1.14829E+12,9.54539E+11,1.62392E+12,1.81572E+12,1.33544E+12,4.09906E+11,7.99744E+11,
Oman,OMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,3020000,-270000,1710000,1486666.667,-61088593.11,106253619.3,81354951.02,48060220.17,86276780.79,117544875.8,98436595.54,62536190.11,182107701.7,154603358.9,158078735.6,161264639,140320778.7,34850455.14,91807542.26,112353706.1,142262678.8,135240572.2,104291287.4,142002600.8,76462938.88,46293888.17,60599999.21,64499999.16,101999999.3,40099999.74,82000000,5201560.468,109232769.8,24967490.25,111053316,1538361508,1596098830,3332119636,2951885566,1485825748,1242652796,1629144343,1364629389,1612430962,1286345904,-2172431730,2265279584,2917295189,5941222367,3419765930,
Other small states,OSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,130720000,91244861.49,62565199.05,70281890.4,161658172.5,241323459.5,91391172.32,143037622.9,258612737.2,501281451.4,-107782335.9,364568259.1,318682104.5,284227447.9,314433714.5,339504980.8,292995782.3,356230148.6,588611832.5,456413423.1,597369124.1,1071437671,1587330627,-62940143.1,974783873.1,2280463420,4298829604,2859741500,3417909787,3867882668,4541232226,3973739297,3283322336,5955648899,14283664373,35089805094,41728745004,59876573670,39755243947,82690968338,54287085914,59179227397,84295599212,35307202521,61950521603,37699897525,15801451490,23227463414,13488461298,34307926541,
Pakistan,PAK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,23000000,1000000,17000000,-4000000,4000000,25000000,8220530.168,15223204.01,32273192.51,58254127.36,63632992.78,108084748.5,63833091.62,29457026.66,55510169.71,131389252.2,105730331.8,129377643.6,186491557.3,210599917.1,245262963.5,258414487,336479857.1,348556957.8,421024638.5,722631560.7,921976182.5,716253125.4,506000000,532000000,308000000,378000000,826000000,534000000,1118000000,2201000000,4273000000,5590000000,5438000000,2338000000,2022000000,1326000000,859000000,1333000000,1887000000,1673000000,2576000000,2496000000,1737000000,2218000000,
Panama,PAN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,10900000,-2500000,49800000,252300000,303200000,366600000,79400000,22200000,67300000,126100000,-447900000,-460500000,51500000,135500000,124700000,150500000,177000000,401500000,281300000,428300000,1312200000,1315200000,1043500000,827800000,606800000,247100000,1050600000,1277900000,1104400000,2944300000,2224000000,2390000000,1085500000,2549100000,4395600000,3381900000,3799000000,4984400000,5119300000,5248354400,3976868000,5945110000,6068041578,
Peru,PER,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,-13960000,-3220000,60313000,95630000,62372000,81105000,71889000,54100000,25000000,71000000,26900000,125000000,48000000,38000000,-89000000,1000000,22000000,32000000,26000000,59000000,41000000,-7000000,-79000000,760588959.2,3289186723,2556981500,3471149000,2139260000,1643949120,1940008800,809696760,1144260000,2155836815,1335007073,1599038389,2578719365,3466531061,5490961307,6923651285,6430652961,8454627588,7682261109,13622485104,9826002544,3929942910,8313966795,6739051858,6860492819,6487906281,8891912000,
Philippines,PHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,-1040000,21590000,4100000,59300000,130740000,114000000,153500000,210000000,101000000,7000000,-106000000,172000000,16000000,105000000,9000000,12000000,127000000,307000000,936000000,563000000,530000000,544000000,228000000,1238000000,1591000000,1478000000,1517000000,1222000000,2287000000,1829000000,1487000000,760000000,1769000000,492000000,592000000,1664000000,2707414997,2918724841,1340027563,2064620678,1070386940,2007150725,3215415155,3737371740,5739574024,5639155962,8279548275,10256442399,9948598824,7685339334,
Palau,PLW,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,1000000,1000000,1000000,,,-210000,,,,,3177647.233,-1431856.736,1901014.564,4593705.438,6845036.97,3971994.27,33283255.64,4383239.141,4741656.707,2790871.006,2685244.116,8326127.029,21639126.32,18041109.84,39860115.39,34583158.15,35244866.82,27484632.72,21500000,22000000,
Papua New Guinea,PNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,129650000,47490000,85880000,111900000,72690000,-2230000,20830132.15,19802242.97,38906963.65,44202748.93,75523630.69,86179343.01,85888142.9,138866933.6,115687425.6,83349062.31,90804634.29,93178868.69,153493786.4,203390734.4,155413498.3,120597590.9,106342711.9,62052593.05,59713464.67,454568860.1,109832527.8,28312794.64,109438501.4,298023960.4,96495382.31,63183318.66,20160425.67,168604378.9,32542985.25,39976364.73,128548222.8,130634896.8,47858884.78,420038762.5,35591312.43,36419303.68,28796707.52,26804026.04,29436963.91,213710099.4,19180492.96,161470622.8,1134643538,333974905.4,
Poland,POL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,6000000,5000000,25000000,30000000,10000000,18000000,14000000,16000000,28000000,15000000,16000000,12000000,15000000,11000000,89000000,291000000,678000000,1715000000,1875000000,3659000000,4500000000,4910000000,6383000000,7407000000,9335000000,5677000000,4091000000,5371000000,13868000000,11041000000,21473000000,25031000000,14574000000,14025000000,18395000000,18485000000,7358000000,795000000,19776000000,15065000000,18321000000,11762000000,16697000000,15973000000,
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,404260000,382430000,524660000,715600000,573468916.9,798736713.7,916132671.1,868827918.9,882658607.1,1002989377,58083965.43,1250910871,942703024,626101580.9,408568466.4,1307276689,392916862.5,1208732121,1049748337,3000413194,913604225.5,1619044489,1457468081,2645736006,2774910707,1924878616,2167282371,2846243964,4015519701,6315119822,4592048617,7274445516,8324119140,12755346109,10541115806,12018757173,13262581377,19300613914,24941636443,25499925929,25746782817,32658820735,36926861777,23297254954,19446254636,27135079456,12659357410,10955993786,11605631510,13202002708,
Puerto Rico,PRI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,313000,134000,136000,203000,4878000,556000,1457000,5965000,-658000,,665000,,30688000,,8302000,-19841000,5596000,5704000,64959000,-5980000,-235791000,22053000,170965000,86348000,13585000,103125000,205213000,119008000,102412000,79435000,89275000,-12791000,792650.1257,25759138.61,
